date;negativeSentiment;maelstromValue
2023-11-17 00:00:00;2238,000000;0,386099
2023-11-18 00:00:00;2585,000000;0,360631
2023-11-19 00:00:00;2032,000000;0,334898
2023-11-20 00:00:00;4212,000000;0,322822
2023-11-21 00:00:00;8,000000;0,290580
2023-11-26 00:00:00;12426,000000;0,324695
2023-11-27 00:00:00;9419,000000;0,340110
2023-11-28 00:00:00;34,000000;0,306272
2023-12-01 00:00:00;948,000000;0,280464
2023-12-02 00:00:00;6633,000000;0,286139
2023-12-03 00:00:00;3268,000000;0,274140
2023-12-04 00:00:00;7558,000000;0,700000
2023-12-05 00:00:00;20,000000;0,630102
2023-12-07 00:00:00;7,000000;0,567127
2023-12-08 00:00:00;5213,000000;0,536917
2023-12-09 00:00:00;2157,000000;0,494191
2023-12-10 00:00:00;4162,000000;0,465931
2023-12-11 00:00:00;14,000000;0,419409
2023-12-13 00:00:00;1189,000000;0,383513
2023-12-14 00:00:00;3825,000000;0,364608
2023-12-15 00:00:00;2757,000000;0,342163
2023-12-16 00:00:00;3367,000000;0,325064
2023-12-17 00:00:00;3370,000000;0,309690
2023-12-18 00:00:00;10,000000;0,278772
2023-12-21 00:00:00;3384,000000;0,268099
2023-12-22 00:00:00;2609,000000;0,254553
2023-12-23 00:00:00;1522,000000;0,236835
2023-12-24 00:00:00;1969,000000;0,223162
2023-12-25 00:00:00;3,000000;0,200861
2023-12-29 00:00:00;2408,000000;0,193017
2023-12-30 00:00:00;2882,000000;0,188367
2023-12-31 00:00:00;1968,000000;0,179535
2024-01-01 00:00:00;2,000000;0,161592
2024-01-05 00:00:00;1698,000000;0,154065
2024-01-06 00:00:00;2584,000000;0,151795
2024-01-07 00:00:00;2415,000000;0,148893
2024-01-08 00:00:00;3,000000;0,134019
2024-01-12 00:00:00;2909,000000;0,135406
2024-01-13 00:00:00;3725,000000;0,140803
2024-01-14 00:00:00;3312,000000;0,143561
2024-01-15 00:00:00;18,000000;0,129296
2024-01-18 00:00:00;3866,000000;0,136021
2024-01-19 00:00:00;3639,000000;0,140919
2024-01-20 00:00:00;1793,000000;0,135943
2024-01-21 00:00:00;2733,000000;0,136243
2024-01-22 00:00:00;4,000000;0,122639
2024-01-25 00:00:00;3762,000000;0,129500
2024-01-26 00:00:00;5537,000000;0,144700
2024-01-27 00:00:00;4197,000000;0,151567
2024-01-28 00:00:00;2310,000000;0,148154
2024-01-29 00:00:00;5,000000;0,133364
2024-01-30 00:00:00;417,000000;0,122148
2024-01-31 00:00:00;3290,000000;0,126659
2024-02-01 00:00:00;1801,000000;0,123149
2024-02-02 00:00:00;1623,000000;0,119085
2024-02-03 00:00:00;1223,000000;0,113394
2024-02-04 00:00:00;2306,000000;0,113778
2024-02-05 00:00:00;9,000000;0,102446
2024-02-08 00:00:00;1564,000000;0,100153
2024-02-09 00:00:00;4227,000000;0,111627
2024-02-10 00:00:00;3725,000000;0,119402
2024-02-11 00:00:00;1599,000000;0,115591
2024-02-12 00:00:00;4,000000;0,104052
2024-02-15 00:00:00;729,000000;0,097353
2024-02-16 00:00:00;2478,000000;0,100216
2024-02-17 00:00:00;2725,000000;0,104048
2024-02-18 00:00:00;5581,000000;0,122016
2024-02-19 00:00:00;8,000000;0,109855
2024-02-23 00:00:00;3289,000000;0,115591
2024-02-24 00:00:00;2082,000000;0,114616
2024-02-25 00:00:00;5442,000000;0,130821
2024-02-26 00:00:00;3,000000;0,117754
2024-02-29 00:00:00;1947,000000;0,115877
2024-03-01 00:00:00;3395,000000;0,121549
2024-03-02 00:00:00;4697,000000;0,133273
2024-03-03 00:00:00;2541,000000;0,132864
2024-03-04 00:00:00;11,000000;0,119634
2024-03-07 00:00:00;5230,000000;0,134259
2024-03-08 00:00:00;2971,000000;0,135937
2024-03-09 00:00:00;1801,000000;0,131500
2024-03-10 00:00:00;1135,000000;0,124120
2024-03-11 00:00:00;3,000000;0,111723
2024-03-14 00:00:00;2299,000000;0,112239
2024-03-15 00:00:00;2345,000000;0,112937
2024-03-16 00:00:00;4177,000000;0,122878
2024-03-17 00:00:00;3040,000000;0,126045
2024-03-18 00:00:00;3,000000;0,113456
2024-03-21 00:00:00;4138,000000;0,123148
2024-03-22 00:00:00;3215,000000;0,127178
2024-03-23 00:00:00;2066,000000;0,124963
2024-03-24 00:00:00;1819,000000;0,121714
2024-03-25 00:00:00;0,000000;0,109543
2024-03-28 00:00:00;513,000000;0,101197
2024-03-29 00:00:00;2482,000000;0,103695
2024-03-30 00:00:00;4314,000000;0,115258
2024-03-31 00:00:00;5020,000000;0,129253
2024-04-01 00:00:00;147,000000;0,117075
2024-04-04 00:00:00;2377,000000;0,117452
2024-04-05 00:00:00;2332,000000;0,117562
2024-04-06 00:00:00;3217,000000;0,122161
2024-04-07 00:00:00;1793,000000;0,119060
2024-04-08 00:00:00;64,000000;0,107480
2024-04-12 00:00:00;4331,000000;0,118750
2024-04-13 00:00:00;2300,000000;0,118568
2024-04-14 00:00:00;3051,000000;0,122222
2024-04-15 00:00:00;149,000000;0,110757
2024-04-18 00:00:00;1961,000000;0,109651
2024-04-19 00:00:00;2968,000000;0,113775
2024-04-20 00:00:00;1643,000000;0,110750
2024-04-21 00:00:00;946,000000;0,104485
2024-04-22 00:00:00;42,000000;0,094250
2024-04-25 00:00:00;1267,000000;0,091266
2024-04-26 00:00:00;5208,000000;0,108616
2024-04-27 00:00:00;4757,000000;0,121939
2024-04-28 00:00:00;1498,000000;0,117360
2024-04-29 00:00:00;33,000000;0,105792
2024-05-02 00:00:00;114,000000;0,095793
2024-05-03 00:00:00;3587,000000;0,104449
2024-05-04 00:00:00;1714,000000;0,102718
2024-05-05 00:00:00;3865,000000;0,112095
2024-05-06 00:00:00;123,000000;0,101511
2024-05-09 00:00:00;1064,000000;0,096769
2024-05-10 00:00:00;2686,000000;0,100748
2024-05-11 00:00:00;1594,000000;0,098777
2024-05-12 00:00:00;1390,000000;0,095966
2024-05-13 00:00:00;41,000000;0,086577
2024-05-16 00:00:00;1296,000000;0,084508
2024-05-17 00:00:00;1807,000000;0,085244
2024-05-18 00:00:00;1634,000000;0,085027
2024-05-19 00:00:00;2832,000000;0,090922
2024-05-20 00:00:00;111,000000;0,082394
2024-05-24 00:00:00;1814,000000;0,083377
2024-05-25 00:00:00;3749,000000;0,094098
2024-05-26 00:00:00;5542,000000;0,112864
2024-05-27 00:00:00;156,000000;0,102370
2024-05-31 00:00:00;5932,000000;0,122291
2024-06-01 00:00:00;6650,000000;0,700000
2024-06-02 00:00:00;3115,000000;0,645836
2024-06-03 00:00:00;57,000000;0,581542
2024-06-06 00:00:00;279,000000;0,524807
2024-06-07 00:00:00;1899,000000;0,481980
2024-06-08 00:00:00;1504,000000;0,441428
2024-06-09 00:00:00;2051,000000;0,407713
2024-06-10 00:00:00;104,000000;0,367470
2024-06-13 00:00:00;3287,000000;0,347434
2024-06-14 00:00:00;3079,000000;0,328344
2024-06-15 00:00:00;1609,000000;0,303689
2024-06-16 00:00:00;2715,000000;0,287123
2024-06-17 00:00:00;64,000000;0,258736
2024-06-21 00:00:00;576,000000;0,235791
2024-06-22 00:00:00;5240,000000;0,238851
2024-06-23 00:00:00;5503,000000;0,242943
2024-06-24 00:00:00;182,000000;0,219574
2024-06-28 00:00:00;7525,000000;0,235873
2024-06-29 00:00:00;7844,000000;0,252163
2024-06-30 00:00:00;5255,000000;0,253663
2024-07-01 00:00:00;176,000000;0,229191
2024-07-05 00:00:00;272,000000;0,207655
2024-07-06 00:00:00;3526,000000;0,204815
2024-07-07 00:00:00;8816,000000;0,229153
2024-07-08 00:00:00;226,000000;0,207387
2024-07-11 00:00:00;3273,000000;0,203288
2024-07-12 00:00:00;3219,000000;0,199324
2024-07-13 00:00:00;4644,000000;0,203001
2024-07-14 00:00:00;3747,000000;0,201750
2024-07-15 00:00:00;79,000000;0,181977
2024-07-18 00:00:00;5313,000000;0,190790
2024-07-19 00:00:00;6477,000000;0,204639
2024-07-20 00:00:00;281,000000;0,185604
2024-07-22 00:00:00;580,000000;0,169992
2024-07-23 00:00:00;9008,000000;0,198789
2024-07-24 00:00:00;310,000000;0,180486
2024-07-25 00:00:00;7183,000000;0,198955
2024-07-26 00:00:00;2859,000000;0,193594
2024-07-27 00:00:00;9581,000000;0,700000
2024-07-28 00:00:00;902,000000;0,634586
2024-07-30 00:00:00;2841,000000;0,585570
2024-07-31 00:00:00;4630,000000;0,550552
2024-08-01 00:00:00;210,000000;0,496564
2024-08-04 00:00:00;5544,000000;0,475093
2024-08-05 00:00:00;8287,000000;0,469714
2024-08-06 00:00:00;264,000000;0,424084
2024-08-09 00:00:00;19670,000000;0,481676
2024-08-10 00:00:00;2383,000000;0,445623
2024-08-12 00:00:00;4064,000000;0,421722
2024-08-13 00:00:00;2401,000000;0,391756
2024-08-14 00:00:00;2011,000000;0,362804
2024-08-15 00:00:00;71,000000;0,326885
2024-08-18 00:00:00;405,000000;0,296255
2024-08-19 00:00:00;3325,000000;0,283534
2024-08-20 00:00:00;5438,000000;0,282826
2024-08-21 00:00:00;3203,000000;0,270827
2024-08-22 00:00:00;113,000000;0,244319
2024-08-25 00:00:00;1721,000000;0,228637
2024-08-26 00:00:00;5788,000000;0,235199
2024-08-27 00:00:00;2361,000000;0,223682
2024-08-28 00:00:00;4203,000000;0,222681
2024-08-29 00:00:00;232,000000;0,201592
2024-09-02 00:00:00;1687,000000;0,190010
2024-09-03 00:00:00;2730,000000;0,184888
2024-09-04 00:00:00;9152,000000;0,700000
2024-09-05 00:00:00;299,000000;0,631520
2024-09-07 00:00:00;113,000000;0,568943
2024-09-08 00:00:00;1883,000000;0,521621
2024-09-09 00:00:00;3597,000000;0,487746
2024-09-10 00:00:00;1743,000000;0,447832
2024-09-11 00:00:00;3271,000000;0,419679
2024-09-12 00:00:00;125,000000;0,378346
2024-09-15 00:00:00;785,000000;0,344502
2024-09-16 00:00:00;1777,000000;0,319086
2024-09-17 00:00:00;2073,000000;0,297717
2024-09-18 00:00:00;2230,000000;0,279282
2024-09-19 00:00:00;47,000000;0,251593
2024-09-23 00:00:00;2950,000000;0,241431
2024-09-24 00:00:00;4867,000000;0,242031
2024-09-25 00:00:00;7338,000000;0,255134
2024-09-26 00:00:00;151,000000;0,230388
2024-09-29 00:00:00;1174,000000;0,213318
2024-09-30 00:00:00;2343,000000;0,203897
2024-10-01 00:00:00;5091,000000;0,209390
2024-10-02 00:00:00;3492,000000;0,206204
2024-10-03 00:00:00;94,000000;0,186061
2024-10-08 00:00:00;1062,000000;0,172854
2024-10-09 00:00:00;7374,000000;0,193057
2024-10-10 00:00:00;491,000000;0,176248
2024-10-13 00:00:00;97,000000;0,159116
2024-10-14 00:00:00;3534,000000;0,161171
2024-10-15 00:00:00;6058,000000;0,175852
2024-10-16 00:00:00;7620,000000;0,197006
2024-10-17 00:00:00;185,000000;0,178246
2024-10-22 00:00:00;16690,000000;0,245271
2024-10-23 00:00:00;458,000000;0,223073
2024-10-25 00:00:00;2895,000000;0,215483
2024-10-26 00:00:00;2142,000000;0,204825
2024-10-27 00:00:00;3230,000000;0,200763
2024-10-28 00:00:00;2972,000000;0,195796
2024-10-29 00:00:00;10,000000;0,176267
2024-11-01 00:00:00;437,000000;0,160862
2024-11-02 00:00:00;2538,000000;0,157679
2024-11-03 00:00:00;1613,000000;0,150111
2024-11-04 00:00:00;7780,000000;0,174653
2024-11-05 00:00:00;16,000000;0,157269
2024-11-08 00:00:00;3209,000000;0,157856
2024-11-09 00:00:00;6262,000000;0,173906
2024-11-10 00:00:00;3709,000000;0,175371
2024-11-11 00:00:00;6455,000000;0,190651
2024-11-12 00:00:00;46,000000;0,171820
2024-11-15 00:00:00;10223,000000;0,700000
2024-11-16 00:00:00;2949,000000;0,644992
2024-11-17 00:00:00;5,000000;0,580519
2024-11-20 00:00:00;782,000000;0,526442
2024-11-21 00:00:00;2382,000000;0,485908
2024-11-22 00:00:00;4892,000000;0,462188
2024-11-23 00:00:00;2876,000000;0,430590
2024-11-24 00:00:00;7,000000;0,387567
2024-11-27 00:00:00;982,000000;0,353802
2024-11-28 00:00:00;2477,000000;0,331015
2024-11-29 00:00:00;2818,000000;0,312240
2024-11-30 00:00:00;2658,000000;0,294529
2024-12-01 00:00:00;13,000000;0,265142
2024-12-03 00:00:00;66,000000;0,238963
2024-12-04 00:00:00;2182,000000;0,226160
2024-12-05 00:00:00;2877,000000;0,218170
2024-12-06 00:00:00;1311,000000;0,203018
2024-12-07 00:00:00;1203,000000;0,188832
2024-12-08 00:00:00;0,000000;0,169949
2024-12-11 00:00:00;6368,000000;0,185328
2024-12-12 00:00:00;7361,000000;0,204218
2024-12-13 00:00:00;9,000000;0,183842
2024-12-16 00:00:00;598,000000;0,168498
2024-12-17 00:00:00;8444,000000;0,194577
2024-12-18 00:00:00;8522,000000;0,218444
2024-12-19 00:00:00;24,000000;0,196721
2024-12-23 00:00:00;2282,000000;0,188651
2024-12-24 00:00:00;6773,000000;0,204219
2024-12-25 00:00:00;4077,000000;0,204524
2024-12-26 00:00:00;6,000000;0,184102
2024-12-29 00:00:00;773,000000;0,169622
2024-12-30 00:00:00;2430,000000;0,165013
2024-12-31 00:00:00;1962,000000;0,158487
2025-01-01 00:00:00;2888,000000;0,157320
2025-01-02 00:00:00;6,000000;0,141619
2025-01-04 00:00:00;926,000000;0,132164
2025-01-05 00:00:00;2847,000000;0,133422
2025-01-06 00:00:00;3150,000000;0,136094
2025-01-07 00:00:00;3101,000000;0,138250
2025-01-08 00:00:00;2738,000000;0,138344
2025-01-09 00:00:00;9,000000;0,124556
2025-01-12 00:00:00;3612,000000;0,130463
2025-01-13 00:00:00;4201,000000;0,138774
2025-01-14 00:00:00;2766,000000;0,138959
2025-01-15 00:00:00;2564,000000;0,138098
2025-01-16 00:00:00;7,000000;0,124324
2025-01-19 00:00:00;814,000000;0,116030
2025-01-20 00:00:00;2593,000000;0,117609
2025-01-21 00:00:00;2385,000000;0,117973
2025-01-22 00:00:00;2980,000000;0,121326
2025-01-23 00:00:00;9,000000;0,109239
2025-01-28 00:00:00;6357,000000;0,700000
2025-01-29 00:00:00;8382,000000;0,700000
2025-01-30 00:00:00;14,000000;0,630071
2025-02-01 00:00:00;309,000000;0,568635
2025-02-02 00:00:00;2700,000000;0,525498
2025-02-03 00:00:00;2135,000000;0,483802
2025-02-04 00:00:00;1463,000000;0,442860
2025-02-05 00:00:00;1701,000000;0,407222
2025-02-06 00:00:00;5,000000;0,366525
2025-02-10 00:00:00;4622,000000;0,353370
2025-02-11 00:00:00;4245,000000;0,339614
2025-02-12 00:00:00;3938,000000;0,325673
2025-02-13 00:00:00;11,000000;0,293162
2025-02-14 00:00:00;5680,000000;0,292722
2025-02-15 00:00:00;5119,000000;0,289474
2025-02-16 00:00:00;1936,000000;0,270369
2025-02-17 00:00:00;3309,000000;0,260155
2025-02-18 00:00:00;13,000000;0,234205
2025-02-20 00:00:00;652,000000;0,214100
2025-02-21 00:00:00;2341,000000;0,204591
2025-02-22 00:00:00;1855,000000;0,193562
2025-02-23 00:00:00;1721,000000;0,182956
2025-02-24 00:00:00;1648,000000;0,173038
2025-02-25 00:00:00;9,000000;0,155780
2025-02-27 00:00:00;1635,000000;0,148514
2025-02-28 00:00:00;4217,000000;0,155102
2025-03-01 00:00:00;1235,000000;0,145870
2025-03-02 00:00:00;2815,000000;0,145594
2025-03-03 00:00:00;1998,000000;0,141192
2025-03-04 00:00:00;3,000000;0,127088
2025-03-07 00:00:00;1049,000000;0,119713
2025-03-08 00:00:00;2521,000000;0,120558
2025-03-09 00:00:00;3435,000000;0,125965
2025-03-10 00:00:00;1747,000000;0,122250
2025-03-11 00:00:00;7,000000;0,110061
2025-03-15 00:00:00;1634,000000;0,107362
2025-03-16 00:00:00;3043,000000;0,112096
2025-03-17 00:00:00;6111,000000;0,131954
2025-03-18 00:00:00;16,000000;0,118840
2025-03-21 00:00:00;2644,000000;0,120398
2025-03-22 00:00:00;2714,000000;0,122156
2025-03-23 00:00:00;1731,000000;0,118740
2025-03-24 00:00:00;2313,000000;0,118625
2025-03-25 00:00:00;15,000000;0,106839
2025-03-27 00:00:00;796,000000;0,100202
2025-03-28 00:00:00;1895,000000;0,099816
2025-03-29 00:00:00;1837,000000;0,099173
2025-03-30 00:00:00;1766,000000;0,098234
2025-03-31 00:00:00;2269,000000;0,099946
2025-04-01 00:00:00;59,000000;0,090251
2025-04-04 00:00:00;631,000000;0,084434
2025-04-05 00:00:00;1370,000000;0,082956
2025-04-06 00:00:00;1208,000000;0,080801
2025-04-07 00:00:00;1639,000000;0,081054
2025-04-08 00:00:00;70,000000;0,073304
2025-04-11 00:00:00;1436,000000;0,073274
2025-04-12 00:00:00;3702,000000;0,084767
2025-04-13 00:00:00;3271,000000;0,092920
2025-04-14 00:00:00;3152,000000;0,099652
2025-04-15 00:00:00;122,000000;0,090307
2025-04-19 00:00:00;3722,000000;0,100199
2025-04-20 00:00:00;3297,000000;0,106941
2025-04-21 00:00:00;2147,000000;0,107162
2025-04-22 00:00:00;71,000000;0,096806
2025-04-26 00:00:00;2524,000000;0,099957
2025-04-27 00:00:00;1820,000000;0,099214
2025-04-28 00:00:00;3569,000000;0,107437
2025-04-29 00:00:00;112,000000;0,097263
2025-05-03 00:00:00;381,000000;0,089474
2025-05-04 00:00:00;3398,000000;0,097801
2025-05-05 00:00:00;10889,000000;0,143380
2025-05-06 00:00:00;810,000000;0,133160
2025-05-08 00:00:00;477,000000;0,122269
2025-05-09 00:00:00;7911,000000;0,700000
2025-05-10 00:00:00;4353,000000;0,652130
2025-05-11 00:00:00;2537,000000;0,599815
2025-05-12 00:00:00;1527,000000;0,547597
2025-05-13 00:00:00;54,000000;0,493111
2025-05-16 00:00:00;781,000000;0,447771
2025-05-17 00:00:00;2806,000000;0,417259
2025-05-18 00:00:00;1685,000000;0,384100
2025-05-19 00:00:00;4296,000000;0,367530
2025-05-20 00:00:00;361,000000;0,332612
2025-05-21 00:00:00;2334,000000;0,311217
2025-05-22 00:00:00;7032,000000;0,700000
2025-05-23 00:00:00;4793,000000;0,654367
2025-05-24 00:00:00;110,000000;0,589490
2025-05-28 00:00:00;2167,000000;0,541557
2025-05-29 00:00:00;2639,000000;0,500818
2025-05-30 00:00:00;2412,000000;0,462999
2025-05-31 00:00:00;55,000000;0,416978
2025-06-04 00:00:00;6699,000000;0,409337
2025-06-05 00:00:00;5239,000000;0,395038
2025-06-06 00:00:00;5253,000000;0,382240
2025-06-07 00:00:00;117,000000;0,344611
2025-06-10 00:00:00;227,000000;0,311304
2025-06-11 00:00:00;2760,000000;0,294205
2025-06-12 00:00:00;2483,000000;0,277408
2025-06-13 00:00:00;3069,000000;0,265269
2025-06-14 00:00:00;123,000000;0,239368
2025-06-17 00:00:00;503,000000;0,217988
2025-06-18 00:00:00;3045,000000;0,211670
2025-06-19 00:00:00;2487,000000;0,203146
2025-06-20 00:00:00;3019,000000;0,198180
2025-06-21 00:00:00;151,000000;0,179130
2025-06-24 00:00:00;974,000000;0,166168
2025-06-25 00:00:00;3087,000000;0,165246
2025-06-26 00:00:00;3943,000000;0,168767
2025-06-27 00:00:00;1843,000000;0,161260
2025-06-28 00:00:00;60,000000;0,145439
2025-06-30 00:00:00;763,000000;0,134774
2025-07-01 00:00:00;3365,000000;0,138404
2025-07-02 00:00:00;2713,000000;0,138356
2025-07-03 00:00:00;2449,000000;0,136971
2025-07-04 00:00:00;2509,000000;0,136029
2025-07-05 00:00:00;84,000000;0,122853
2025-07-08 00:00:00;1598,000000;0,118692
2025-07-09 00:00:00;1223,000000;0,113040
2025-07-10 00:00:00;2553,000000;0,114716
2025-07-11 00:00:00;2522,000000;0,116066
2025-07-12 00:00:00;98,000000;0,104957
2025-07-15 00:00:00;1036,000000;0,099728
2025-07-16 00:00:00;2021,000000;0,100030
2025-07-17 00:00:00;2421,000000;0,102335
2025-07-18 00:00:00;8274,000000;0,134166
2025-07-19 00:00:00;279,000000;0,122168
2025-07-22 00:00:00;1599,000000;0,118080
2025-07-23 00:00:00;1759,000000;0,115215
2025-07-24 00:00:00;1678,000000;0,112224
2025-07-25 00:00:00;3390,000000;0,118236
2025-07-26 00:00:00;97,000000;0,106905
2025-07-29 00:00:00;721,000000;0,099880
2025-07-30 00:00:00;1667,000000;0,098367
2025-07-31 00:00:00;1543,000000;0,096375
2025-08-01 00:00:00;1849,000000;0,096137
2025-08-02 00:00:00;67,000000;0,086864
2025-08-05 00:00:00;350,000000;0,079957
2025-08-06 00:00:00;2331,000000;0,083812
2025-08-07 00:00:00;5829,000000;0,105065
2025-08-08 00:00:00;3432,000000;0,112006
2025-08-09 00:00:00;500,000000;0,103348
2025-08-10 00:00:00;468,000000;0,095392
