date,real_date,pos,neu,neg,dayNormPos,dayNormNeu,dayNormNeg,normalizedPos,normalizedNeu,normalizedNeg,normalizedDate
2023-08-15 00:00:00,2023-08-15 00:00:00,2325,000000,3370,000000,5157,000000,0,000000,0,465921,1,000000,0,815355,0,789552,0,864609,0,064433
2023-08-16 00:00:00,2023-08-16 00:00:00,1551,000000,5496,000000,2291,000000,0,000000,1,000000,0,308289,0,772798,0,841516,0,782569,0,065722
2023-08-17 00:00:00,2023-08-17 00:00:00,31,000000,219,000000,63,000000,0,000000,1,000000,0,359536,0,364530,0,499511,0,420646,0,067010
2023-08-20 00:00:00,2023-08-20 00:00:00,346,000000,820,000000,294,000000,0,158614,1,000000,0,000000,0,615239,0,639454,0,575203,0,070876
2023-08-21 00:00:00,2023-08-21 00:00:00,1761,000000,4291,000000,1514,000000,0,145039,1,000000,0,000000,0,786146,0,815220,0,740694,0,072165
2023-08-22 00:00:00,2023-08-22 00:00:00,2029,000000,3988,000000,2207,000000,0,000000,1,000000,0,124428,0,801038,0,807440,0,778792,0,073454
2023-08-23 00:00:00,2023-08-23 00:00:00,2334,000000,4009,000000,2499,000000,0,000000,1,000000,0,126260,0,815761,0,807998,0,791355,0,074742
2023-08-24 00:00:00,2023-08-24 00:00:00,47,000000,142,000000,69,000000,0,000000,1,000000,0,345620,0,407178,0,453732,0,429710,0,076031
2023-08-27 00:00:00,2023-08-27 00:00:00,803,000000,1638,000000,793,000000,0,017269,1,000000,0,000000,0,703620,0,712919,0,675346,0,079897
2023-08-28 00:00:00,2023-08-28 00:00:00,1700,000000,3460,000000,1300,000000,0,273995,1,000000,0,000000,0,782440,0,792352,0,725292,0,081186
2023-08-29 00:00:00,2023-08-29 00:00:00,2571,000000,3823,000000,1459,000000,0,588089,1,000000,0,000000,0,825929,0,802951,0,736954,0,082474
2023-08-30 00:00:00,2023-08-30 00:00:00,1581,000000,3489,000000,1371,000000,0,152544,1,000000,0,000000,0,774811,0,793238,0,730666,0,083763
2023-08-31 00:00:00,2023-08-31 00:00:00,49,000000,217,000000,46,000000,0,040327,1,000000,0,000000,0,411471,0,498540,0,389419,0,085052
2023-09-03 00:00:00,2023-09-03 00:00:00,520,000000,1760,000000,749,000000,0,000000,1,000000,0,299144,0,657987,0,720549,0,669580,0,088918
2023-09-04 00:00:00,2023-09-04 00:00:00,3090,000000,4816,000000,2600,000000,0,280077,1,000000,0,000000,0,845262,0,827483,0,795361,0,090206
2023-09-05 00:00:00,2023-09-05 00:00:00,2822,000000,5464,000000,3323,000000,0,000000,1,000000,0,247317,0,835723,0,840895,0,820168,0,091495
2023-09-06 00:00:00,2023-09-06 00:00:00,2141,000000,5177,000000,2830,000000,0,000000,1,000000,0,315959,0,806687,0,835163,0,803931,0,092784
2023-09-07 00:00:00,2023-09-07 00:00:00,70,000000,150,000000,88,000000,0,000000,1,000000,0,299439,0,448354,0,459517,0,453998,0,094072
2023-09-11 00:00:00,2023-09-11 00:00:00,2361,000000,2708,000000,2556,000000,0,000000,1,000000,0,578723,0,816970,0,766318,0,793635,0,099227
2023-09-12 00:00:00,2023-09-12 00:00:00,3784,000000,5921,000000,6081,000000,0,000000,0,943792,1,000000,0,866567,0,849430,0,881276,0,100516
2023-09-13 00:00:00,2023-09-13 00:00:00,3406,000000,4845,000000,6472,000000,0,000000,0,548951,1,000000,0,855501,0,828121,0,887578,0,101804
2023-09-14 00:00:00,2023-09-14 00:00:00,138,000000,129,000000,199,000000,0,155390,0,000000,1,000000,0,519014,0,443604,0,535893,0,103093
2023-09-18 00:00:00,2023-09-18 00:00:00,911,000000,2272,000000,944,000000,0,000000,1,000000,0,038923,0,716877,0,747670,0,692956,0,108247
2023-09-19 00:00:00,2023-09-19 00:00:00,3227,000000,4817,000000,3681,000000,0,000000,1,000000,0,328575,0,849824,0,827505,0,830514,0,109536
2023-09-20 00:00:00,2023-09-20 00:00:00,4697,000000,11048,000000,8187,000000,0,000000,1,000000,0,649592,0,889296,0,915705,0,911350,0,110825
2023-09-21 00:00:00,2023-09-21 00:00:00,183,000000,216,000000,267,000000,0,000000,0,438667,1,000000,0,548513,0,498051,0,565494,0,112113
2023-09-24 00:00:00,2023-09-24 00:00:00,401,000000,986,000000,607,000000,0,000000,1,000000,0,460604,0,630714,0,659023,0,648350,0,115979
2023-09-25 00:00:00,2023-09-25 00:00:00,2539,000000,4022,000000,2225,000000,0,222969,1,000000,0,000000,0,824612,0,808342,0,779614,0,117268
2023-09-26 00:00:00,2023-09-26 00:00:00,3640,000000,5831,000000,2482,000000,0,448290,1,000000,0,000000,0,862487,0,847802,0,790665,0,118557
2023-09-27 00:00:00,2023-09-27 00:00:00,2835,000000,7041,000000,3306,000000,0,000000,1,000000,0,168936,0,836206,0,867837,0,819650,0,119845
2023-09-28 00:00:00,2023-09-28 00:00:00,85,000000,333,000000,217,000000,0,000000,1,000000,0,685549,0,468514,0,543879,0,544609,0,121134
2023-10-01 00:00:00,2023-10-01 00:00:00,40,000000,678,000000,126,000000,0,000000,1,000000,0,402777,0,390598,0,619274,0,489960,0,125000
2023-10-02 00:00:00,2023-10-02 00:00:00,2419,000000,15830,000000,4759,000000,0,000000,1,000000,0,360174,0,819522,0,953923,0,856487,0,126289
2023-10-03 00:00:00,2023-10-03 00:00:00,3915,000000,9411,000000,7291,000000,0,000000,1,000000,0,708971,0,870146,0,898665,0,899628,0,127577
2023-10-04 00:00:00,2023-10-04 00:00:00,192,000000,362,000000,277,000000,0,000000,1,000000,0,577685,0,553536,0,552727,0,569200,0,128866
2023-10-07 00:00:00,2023-10-07 00:00:00,1102,000000,1487,000000,828,000000,0,488178,1,000000,0,000000,0,736877,0,702648,0,679709,0,132732
2023-10-08 00:00:00,2023-10-08 00:00:00,1675,000000,3033,000000,3229,000000,0,000000,0,904584,1,000000,0,780883,0,778359,0,817267,0,134021
2023-10-09 00:00:00,2023-10-09 00:00:00,1995,000000,4330,000000,4210,000000,0,000000,1,000000,0,963728,0,799261,0,816181,0,844092,0,135309
2023-10-10 00:00:00,2023-10-10 00:00:00,2916,000000,4469,000000,5394,000000,0,000000,0,694130,1,000000,0,839168,0,819538,0,869153,0,136598
2023-10-11 00:00:00,2023-10-11 00:00:00,123,000000,83,000000,76,000000,1,000000,0,182614,0,000000,0,507003,0,397195,0,439350,0,137887
2023-10-15 00:00:00,2023-10-15 00:00:00,1759,000000,5139,000000,1793,000000,0,000000,1,000000,0,017853,0,786026,0,834380,0,757791,0,143041
2023-10-16 00:00:00,2023-10-16 00:00:00,3886,000000,4846,000000,2923,000000,0,563279,1,000000,0,000000,0,869364,0,828143,0,807200,0,144330
2023-10-17 00:00:00,2023-10-17 00:00:00,2637,000000,5682,000000,3848,000000,0,000000,1,000000,0,492265,0,828594,0,845052,0,835001,0,145619
2023-10-18 00:00:00,2023-10-18 00:00:00,86,000000,162,000000,139,000000,0,000000,1,000000,0,757729,0,469730,0,467643,0,499817,0,146907
2023-10-22 00:00:00,2023-10-22 00:00:00,1044,000000,1622,000000,1271,000000,0,000000,1,000000,0,446495,0,731196,0,711877,0,723012,0,152062
2023-10-23 00:00:00,2023-10-23 00:00:00,4852,000000,8398,000000,3584,000000,0,355714,1,000000,0,000000,0,892710,0,886564,0,827814,0,153351
2023-10-24 00:00:00,2023-10-24 00:00:00,3516,000000,7751,000000,5256,000000,0,000000,1,000000,0,508580,0,858843,0,878045,0,866532,0,154639
2023-10-25 00:00:00,2023-10-25 00:00:00,163,000000,255,000000,188,000000,0,000000,1,000000,0,318610,0,536410,0,515615,0,530171,0,155928
2023-10-29 00:00:00,2023-10-29 00:00:00,1624,000000,2955,000000,2989,000000,0,000000,0,981245,1,000000,0,777632,0,775591,0,809458,0,161083
2023-10-30 00:00:00,2023-10-30 00:00:00,2200,000000,3561,000000,4683,000000,0,000000,0,637426,1,000000,0,809545,0,795408,0,854859,0,162371
2023-10-31 00:00:00,2023-10-31 00:00:00,3903,000000,6421,000000,8224,000000,0,000000,0,667932,1,000000,0,869823,0,858043,0,911806,0,163660
2023-11-01 00:00:00,2023-11-01 00:00:00,8,000000,15,000000,17,000000,0,000000,0,830075,1,000000,0,231107,0,220978,0,292344,0,164949
2023-11-05 00:00:00,2023-11-05 00:00:00,2342,000000,3911,000000,1443,000000,0,485651,1,000000,0,000000,0,816121,0,805368,0,735840,0,170103
2023-11-06 00:00:00,2023-11-06 00:00:00,4377,000000,8791,000000,3311,000000,0,285816,1,000000,0,000000,0,881876,0,891424,0,819803,0,171392
2023-11-07 00:00:00,2023-11-07 00:00:00,5178,000000,9968,000000,6774,000000,0,000000,1,000000,0,410200,0,899548,0,904775,0,892190,0,172680
2023-11-08 00:00:00,2023-11-08 00:00:00,23,000000,23,000000,9,000000,1,000000,1,000000,0,000000,0,334272,0,264066,0,232893,0,173969
2023-11-10 00:00:00,2023-11-10 00:00:00,1215,000000,2652,000000,1619,000000,0,000000,1,000000,0,367710,0,747136,0,764098,0,747472,0,176546
2023-11-11 00:00:00,2023-11-11 00:00:00,2570,000000,5226,000000,4181,000000,0,000000,1,000000,0,685645,0,825888,0,836164,0,843393,0,177835
2023-11-12 00:00:00,2023-11-12 00:00:00,3337,000000,6708,000000,3017,000000,0,126151,1,000000,0,000000,0,853348,0,862689,0,810401,0,179124
2023-11-13 00:00:00,2023-11-13 00:00:00,4337,000000,6467,000000,2400,000000,0,596912,1,000000,0,000000,0,880910,0,858802,0,787268,0,180412
2023-11-14 00:00:00,2023-11-14 00:00:00,3,000000,14,000000,4,000000,0,000000,1,000000,0,168824,0,145812,0,214120,0,162785,0,181701
2023-11-17 00:00:00,2023-11-17 00:00:00,3496,000000,6637,000000,2238,000000,0,410272,1,000000,0,000000,0,858243,0,861559,0,780203,0,185567
2023-11-18 00:00:00,2023-11-18 00:00:00,2244,000000,4715,000000,2585,000000,0,000000,1,000000,0,190510,0,811627,0,825231,0,794776,0,186856
2023-11-19 00:00:00,2023-11-19 00:00:00,1704,000000,3488,000000,2032,000000,0,000000,1,000000,0,245719,0,782687,0,793208,0,770440,0,188144
2023-11-20 00:00:00,2023-11-20 00:00:00,2473,000000,6242,000000,4212,000000,0,000000,1,000000,0,575113,0,821843,0,855039,0,844140,0,189433
2023-11-21 00:00:00,2023-11-21 00:00:00,7,000000,19,000000,8,000000,0,000000,1,000000,0,128543,0,218718,0,244691,0,222236,0,190722
2023-11-26 00:00:00,2023-11-26 00:00:00,1347,000000,4632,000000,12426,000000,0,000000,0,555806,1,000000,0,757975,0,823344,0,953547,0,197165
2023-11-27 00:00:00,2023-11-27 00:00:00,8249,000000,13389,000000,9419,000000,0,000000,1,000000,0,273845,0,948521,0,936127,0,925527,0,198454
2023-11-28 00:00:00,2023-11-28 00:00:00,41,000000,63,000000,34,000000,0,302090,1,000000,0,000000,0,393133,0,368297,0,359602,0,199742
2023-12-01 00:00:00,2023-12-01 00:00:00,696,000000,1435,000000,948,000000,0,000000,1,000000,0,426965,0,688599,0,698868,0,693383,0,203608
2023-12-02 00:00:00,2023-12-02 00:00:00,1822,000000,3123,000000,6633,000000,0,000000,0,416986,1,000000,0,789726,0,781465,0,890063,0,204897
2023-12-03 00:00:00,2023-12-03 00:00:00,2168,000000,3565,000000,3268,000000,0,000000,1,000000,0,825091,0,808004,0,795528,0,818481,0,206186
2023-12-04 00:00:00,2023-12-04 00:00:00,3147,000000,7646,000000,7558,000000,0,000000,1,000000,0,986959,0,847184,0,876596,0,903265,0,207474
2023-12-05 00:00:00,2023-12-05 00:00:00,4,000000,17,000000,20,000000,0,000000,0,892584,1,000000,0,169283,0,233495,0,307935,0,208763
2023-12-07 00:00:00,2023-12-07 00:00:00,6,000000,15,000000,7,000000,0,000000,1,000000,0,161528,0,204673,0,220978,0,210323,0,211340
2023-12-08 00:00:00,2023-12-08 00:00:00,3909,000000,8231,000000,5213,000000,0,000000,1,000000,0,386586,0,869984,0,884430,0,865701,0,212629
2023-12-09 00:00:00,2023-12-09 00:00:00,4044,000000,7213,000000,2157,000000,0,520615,1,000000,0,000000,0,873555,0,870402,0,776476,0,213918
2023-12-10 00:00:00,2023-12-10 00:00:00,2598,000000,5905,000000,4162,000000,0,000000,1,000000,0,573934,0,827027,0,849142,0,842933,0,215206
2023-12-11 00:00:00,2023-12-11 00:00:00,3,000000,23,000000,14,000000,0,000000,1,000000,0,737686,0,145812,0,264066,0,273903,0,216495
2023-12-13 00:00:00,2023-12-13 00:00:00,790,000000,1223,000000,1189,000000,0,000000,1,000000,0,935474,0,701905,0,681893,0,716272,0,219072
2023-12-14 00:00:00,2023-12-14 00:00:00,3620,000000,6657,000000,3825,000000,0,000000,1,000000,0,090417,0,861908,0,861879,0,834395,0,220361
2023-12-15 00:00:00,2023-12-15 00:00:00,2792,000000,5076,000000,2757,000000,0,020666,1,000000,0,000000,0,834599,0,833069,0,801289,0,221650
2023-12-16 00:00:00,2023-12-16 00:00:00,1932,000000,3666,000000,3367,000000,0,000000,1,000000,0,867164,0,795888,0,798496,0,821499,0,222938
2023-12-17 00:00:00,2023-12-17 00:00:00,2263,000000,4149,000000,3370,000000,0,000000,1,000000,0,656918,0,812513,0,811645,0,821589,0,224227
2023-12-18 00:00:00,2023-12-18 00:00:00,6,000000,8,000000,10,000000,0,000000,0,556024,1,000000,0,204673,0,159835,0,242533,0,225516
